Geneid	HISAT2 on data 6: aligned reads (BAM)
693197	2
100507645	0
378938	80172
57410	9994
4054	10082
10534	1996
23625	4100
254102	2664
10089	94
4296	4116
399909	5072
6494	946
5970	2398
10524	3420
84153	2462
91056	2210
5017	26
100507675	0
254122	3962
1072	59214
80198	2950
30008	1206
1521	68
9158	7166
11007	12226
8061	26
83638	6556
10589	9122
254187	0
9092	6054
84285	1720
8815	4662
1474	8
117144	6
89792	1422
10992	17052
55690	12934
64837	29086
81876	15084
254263	8598
10897	1408
256472	10364
57124	404
9610	1494
25855	1142
11041	33690
3177	1628
100505504	88
266743	592
65003	1264
100505524	4
246330	8852
100505554	234
10072	2018
582	6710
254359	874
89	10
8722	13732
55231	120
9973	2366
10432	3798
100505578	206
5936	4180
83759	1360
6712	58732
79703	1468
9986	974
5091	9784
78999	3998
100423029	0
254439	0
91683	11536
29984	4
22992	11912
100505593	10
156	26200
338692	6772
54961	1840
100130987	376
57804	1346
23529	154
5883	1026
5499	5714
374403	386
57571	14830
6199	1410
5790	62
57175	2116
390212	0
57010	92
80194	1010
9049	4094
9600	19376
10263	1794
51475	0
2950	3774
100505621	28
4723	17880
390213	16
254552	138
347853	4
91703	120
222	0
645332	130
81622	368
221	204
4728	4002
10312	526
1119	5862
51111	5606
53838	1904
4041	920
55291	7850
51083	76
9633	146
1374	3406
219927	1836
3508	3324
116512	8
116535	248
219931	1514
100422846	0
26579	0
100505834	34
595	3450
220064	1296
9965	0
2249	0
2248	0
100127946	12
100009613	2
55107	550
8772	964
8500	5574
100313770	0
2017	16572
22941	17270
220070	0
1717	4332
55191	1790
440050	28
57830	38
3846	84
387273	24
440051	18
55199	316
100131539	18
245911	0
100133315	60
100129216	12
55298	2068
10068	484
4926	25108
100422953	4
220074	1164
55004	4934
25906	674
2352	8
2348	2
2350	164
3636	4082
401	0
81570	4094
5138	38874
406931	0
116985	4486
100506020	50
10809	2700
89849	1620
9873	4618
100506045	2
5029	24
5031	104
100287837	40
9828	17810
84957	1172
23201	7280
58473	31812
5870	63020
51642	1826
51287	886
80227	4204
374407	16
7351	234
7352	274
26005	2546
51400	15330
283208	22
283209	44602
10008	246
387787	84
100287896	1182
10714	1334
25884	24
254225	1638
143570	1506
9789	3458
10825	1594
341152	0
11309	3636
100507050	278
408	10168
442900	0
6188	14482
6079	0
114599	0
283212	682
81544	2320
871	678
4135	14634
80168	0
84649	1256
100506113	4
7405	4616
7481	48
5612	4328
100506127	798
56946	2754
2615	1190
390226	0
25987	234
55331	5180
192134	14
726	5574
4975	0
4647	924
220032	4
5058	70822
282679	972
1207	4804
51773	5826
28971	238
92105	1106
65987	98
7069	4
4718	13188
79053	1180
100289388	44
283219	1682
57558	3084
9846	8566
100506220	0
79731	1168
26011	7514
100126333	2
100422823	0
220382	1424
5547	5138
220042	66
27314	824
100379250	0
100506233	322
100506259	84
51585	4532
100506282	172
338699	2280
60492	2612
1740	38562
55863	5088
84233	2150
58487	11142
220388	160
54843	16452
100506308	34
220047	0
8301	20682
8726	1632
51501	2178
60494	56
10873	5720
11098	1206
100506355	40
8322	2386
100506368	66
65084	3696
23682	4
100423040	0
1075	826
2915	17690
7299	4
50507	40
219595	18
390231	0
57093	0
642414	0
642446	0
399939	1
729384	1
120146	0
399940	0
642569	0
642612	0
642623	0
10003	2100
26973	4472
100302228	0
120114	10576
4544	0
120103	2602
159989	12
56935	172
85459	2890
619383	220
100506644	48
684959	122
692063	128
692075	26
677792	50
654320	614
692072	212
677805	300
100302240	82
677822	220
79101	2266
28970	1826
9440	2576
387804	342
341208	26
24145	3870
390243	0
10888	2176
4361	1750
100302275	0
54851	968
643037	98
2526	552
143689	300
154810	6252
51503	4274
55693	132
390245	8
10929	7344
23052	12704
143686	3340
100129203	222
143684	1752
9702	3280
8898	8998
84441	710
100131541	18
100422991	0
79780	5520
8690	1348
53942	1472
143872	620
83935	270
5241	324
7225	338
253935	52
57562	7638
85016	74
10413	1818
330	548
329	6206
114908	6800
727869	68
4316	0
9313	0
64066	0
4317	0
4319	0
100288077	0
4312	0
4314	12
4321	0
4322	0
84259	9930
79659	3340
80310	816
414301	0
100506742	36
643733	118
837	156
838	0
834	116
114769	92
440068	0
59082	0
2893	21696
84437	3818
143879	1880
60496	18384
2977	1100
143884	940
91801	1860
55531	21863
643923	28
6588	180
54733	452
54734	364
8065	8754
38	5194
4863	2556
472	6862
160140	30
143888	1068
23086	1030
1662	3648
100049615	0
399947	31920
85463	2074
5962	6164
2230	1690
57569	8604
341032	0
399948	294
120376	228
5450	22
644277	0
100506852	0
54766	12
407041	0
407042	0
399949	12
143903	646
23235	8736
5519	2912
79796	3448
91893	356
64776	762
1410	12472
3316	482
91894	30
85458	10080
1737	8204
120379	140
55216	4436
26521	1436
6392	4266
3606	66
56158	22
83875	636
5805	2384
349633	12
100506870	560
4684	69960
100506886	36
100288346	746
54970	446
255239	58
1813	114
100422855	0
80975	376
9183	1532
644672	0
57646	2864
9177	1018
3359	130
7704	4652
4837	96
100506941	0
54494	470
10179	840
25996	1720
120400	0
54827	2
120406	20
23705	9050
100506958	0
283143	354
84811	1156
8882	2878
116519	6
337	0
345	0
335	20
23387	18616
5049	18783
100506982	4
51092	6180
6876	3654
9159	3044
257160	2268
23621	22468
22897	3304
100129201	0
57453	4408
100507028	52
486	16
53826	62736
84000	46
3587	386
56649	2
6330	15258
6327	30232
120425	46
196264	54
10205	62
916	68
915	10
917	20
9354	14440
10632	10436
84796	152
4297	14418
143941	126
84866	8856
56912	3318
372	14494
23187	13442
11181	60
1656	21990
643	8
283149	4936
7379	24
283150	0
338657	1202
649946	152
6230	13518
51399	2490
2542	1536
10525	23924
55823	8450
3145	834
3014	2446
1798	1916
9854	11232
25988	2120
64137	3890
79671	1010
79849	0
283152	28
867	7982
4162	7722
79102	4868
83552	0
114902	0
9099	4924
100499227	162
7070	118512
5818	21946
100507077	14
23650	82
729173	4
220323	1138
25833	10
219902	506
23365	40336
2900	1762
219899	2488
7007	1134
6309	20494
6653	66364
100507165	906
100507145	910
399959	6194
406911	0
414899	0
406882	0
406892	0
84959	3170
56253	46
79864	796
390259	0
341056	32
3312	183796
85391	30
85390	46
85389	18
79827	566
100507215	0
100128242	30
57476	9240
55800	66720
7753	1526
390260	4
390261	0
338661	0
338662	4
219875	0
219874	2
219873	0
390264	0
219870	0
219869	0
390265	0
4013	2088
26492	0
26494	0
219865	0
283159	8
283160	0
26595	0
390271	0
283162	0
26493	0
219858	0
390275	0
116337	16
84897	22047
54414	8756
53340	936
4900	231662
23584	332
90952	2038
79684	1018
100130428	36
100507283	290
64221	1562
54538	1170
220296	4924
641654	0
80071	32
219855	100
219854	360
63876	9566
9638	43952
403312	88
9538	7978
3703	3966
1111	204
56	90
160065	2
399967	32
100169851	0
399968	0
219844	1030
83480	632
29118	4140
338667	4
50937	1786
84881	3398
79607	1900
6734	11690
55572	4370
114609	764
28960	632
100507348	0
399972	130
6484	1980
84623	7360
100422918	0
2113	2736
100507392	18
2313	836
3758	18
3762	24
219833	124
63970	110
9743	45734
8538	146
120224	74
4798	3228
56980	3030
440072	14
334	74594
6768	110
29068	10094
11095	3160
170689	178
283171	0
100507431	24
399979	11204
50863	14206
100507450	22
4978	34546
100128095	114
219938	14
283174	7550
646543	556
22997	1664
100128239	948
83700	8610
23310	1862
100507510	0
112936	17506
29087	4684
27034	4042
112937	1126
89944	2400
100130507	32
27087	43994
283177	156
100507548	0
100288778	822
100507301	0
100302090	0
677784	0
440073	25892
574538	48
6539	2532
6540	788
5927	3010
84318	512
283358	1360
4815	510
100049716	354
65125	34670
5893	1272
100130219	642
23085	7706
100292680	10
144699	3106
81029	372
79602	8034
93589	52
654429	6850
100271702	82
196513	850
775	11436
100507402	0
283440	24
2288	16492
55846	1658
83714	1622
100507424	98
2305	90
83695	1600
7289	1076
7004	96
10867	3296
100128253	312
100129223	1230
56341	5474
100128816	40
84766	84
57097	1696
100507492	8
100507511	0
894	21376
57103	3986
8074	0
2251	0
57102	4904
10635	138
8798	890
10566	120
4704	5390
26290	52
3742	8714
3736	18880
100507560	86
3741	438
100507576	0
100507271	0
4908	16
57101	174
7450	6476
928	4390
55200	4
7132	1208
6337	0
4055	480
678655	1426
939	48
55080	372
6843	21646
51258	4182
9918	2434
692148	6
2597	223987
25900	5552
4839	2030
1108	14512
100127974	30
677780	0
57121	64
84519	50
51147	3834
171017	4136
196500	16134
50813	14408
8079	30102
5763	15804
3902	46
920	454
27239	17504
10536	1550
2784	682
83461	90
8078	20384
7167	51322
84727	280
283345	174
171220	514
10233	1182
2026	127084
1822	41202
100147744	152
113246	4376
5777	184
100507644	0
406985	0
406933	0
11331	6330
677777	44
10436	1174
10162	1704
716	1820
715	836
51279	842
283314	210
83758	146
9746	61726
5830	11130
341392	40
283316	352
9332	402
339	0
9573	0
359787	0
170482	0
360030	0
79923	0
144195	194
6515	13354
55810	4176
719	94
25977	23182
50856	94
642559	26
440077	2
440078	1124
55138	526
643856	62
653113	420
389634	56
93978	0
338339	0
26253	12
57379	8
8076	12
57494	5294
100506112	698
144568	180
1911	2816
4074	5772
10219	140
253128	2
144571	176
2	14542
5858	44
100422885	12
100499405	284
642846	28
728715	52
440081	46
408186	26
3820	38
374443	96
29121	592
160365	0
969	26
51348	62
9976	176
100431172	0
387836	0
100506159	18
160364	12
51266	0
387837	24
283420	20
51267	80
64581	92
4973	496
120939	110
23710	68436
3824	40
22914	174
8302	132
3823	180
3822	312
3821	100
100506182	10
10748	270
55110	498
55359	2864
8531	726
100506226	0
50837	0
50836	6
50835	4
50839	10
11272	248
5554	164
50838	4
5555	66
50840	170
259296	12
259295	126
259294	24
259290	22
259292	0
259289	2
259293	0
353164	16
5544	0
5545	0
5542	2
653247	78
338817	310
2120	1728
79370	22
100506248	56
100422872	0
4040	5150
54682	3834
503693	350
118426	1262
80824	3476
1389	12084
2842	618
1027	11290
81575	3538
693198	0
51202	3694
387841	8
9052	8
693199	0
55507	0
50865	1396
100506314	12
93164	1208
57613	21510
83445	144
2012	608
283422	0
2904	1646
55729	3588
79887	100
2984	60
121504	62
55766	356
51729	11460
144608	88
440087	4
420	0
4256	932
121506	14
397	1198
5149	68
85004	934
5800	7308
2059	1680
11171	16534
51071	1120
729025	34
4257	1276
55885	47124
100506332	222
79785	704
5288	82
89869	2
93661	0
54477	8646
121536	3456
100506393	6
5139	338
53919	1420
28234	0
338821	0
10599	0
6579	8810
3375	0
79912	1268
5965	1178
51026	7462
80763	328
2998	54
3945	61366
3764	858
10060	1214
55907	14608
6489	6484
9847	13438
55500	12308
6660	2048
100126320	0
144360	0
586	9046
56286	0
196415	0
645177	0
4033	2066
55259	438
144363	3112
3845	12854
160492	4
100422897	0
100506451	990
11228	3204
100506529	0
79365	6316
8082	1360
3709	4424
55726	1408
26127	13350
51768	7224
9412	2846
728858	20
23012	4856
56938	1644
341346	24
8496	15644
387849	160
60488	3960
100287284	22
57542	16104
5744	922
55297	5918
55711	2972
100506606	90
51290	4614
341350	60
83857	8652
10526	6908
65981	9742
100287314	116
441631	868
100506660	4
1663	328
144203	4
58516	118
79857	0
160518	15092
254013	694
196394	5612
440093	396
55196	2526
636	2468
121512	2426
10059	34142
51067	1546
5318	594
341359	280
84920	232
100130830	0
144245	1176
144402	4144
55605	32814
225	3096
283461	0
114134	24762
120892	6998
100506072	48
283463	0
1272	39346
29951	1340
100506577	0
283464	1904
10138	4326
85437	3908
51535	4560
144165	9432
100506684	0
80070	10
83448	1572
51135	636
5756	3592
84216	1034
4753	63122
440097	236
83956	20
51054	98
196527	1778
400027	1352
196528	2214
9169	5074
81539	33164
54407	16962
100288798	0
55089	18
347902	780
100233209	12
91523	190
79657	3978
8909	168
10411	3228
55652	9420
51564	3124
7421	68
79022	2460
1280	22
29843	934
100505587	480
5213	27824
140461	5134
387856	9246
643162	86
121275	46
341567	68
121274	3492
100505923	20
23519	4
121273	44
341568	8
3906	0
54934	1940
677815	2
677793	10
677794	0
144438	2862
904	1074
255411	0
112	7700
100506125	8
784	15954
9416	7628
27289	7788
85478	1412
51303	1288
377	95554
7480	3916
7471	340
23109	68236
5571	4710
8085	18338
121268	764
50846	42
55716	2246
100288366	0
10376	34639
100289104	6
7846	6820
100293962	48
84790	3496
5630	30
10024	0
338761	10
79962	88
65244	5872
100335030	36
23416	24872
10445	5126
84070	54
25766	2428
91010	3416
7009	37458
57701	3082
100286844	586
144233	272
23017	165136
283332	8
359	0
362	70
363	114
29127	1612
41	7292
6602	4744
2819	1698
84987	2258
91012	3358
51474	1766
100302220	0
121006	4
113251	5076
57609	13400
466	688
283471	0
25840	4158
613227	0
4891	8184
25875	6780
81566	10930
7024	4686
5463	11366
9802	14728
57228	76
51411	88
1990	0
11226	1036
9498	9194
6334	28340
283401	12474
401720	316
728503	34
341405	18
94	1018
91	11944
160622	6764
100506166	446
3164	6800
60673	3964
100506625	54
144501	40
283403	4
283404	48
3855	8
3887	54
3892	216
3889	106
3891	0
3890	0
3888	4
9119	0
3854	0
286887	6
3853	4
3852	718
112802	8
121391	4
140807	28
319101	0
3849	0
3848	34
374454	4
51350	0
3850	16
3851	0
338785	10
196374	22
3856	6
3875	30
1975	24654
283335	702
23371	5586
84926	40108
3489	1248
8435	40
51380	3032
283337	3684
3695	78
5916	494
84975	1710
9700	8
5204	10326
60314	4526
8086	1682
121340	84
6667	3032
269	0
54458	4260
5094	23528
7786	8414
6895	1040
8620	134
11016	3436
517	6694
57658	14906
3229	0
3228	0
100124700	0
3227	0
3226	0
406973	0
3225	0
3224	0
3222	0
3223	0
3221	0
693200	0
440101	8
100240735	2
100240734	0
400043	32
23583	2230
23468	22380
3178	20068
100506653	972
4778	24
22818	7692
442892	0
53831	6
25946	7772
100506666	0
3678	298
121355	10
3071	174
5153	13552
5502	3836
644076	0
90070	0
117159	0
118430	32
9840	29482
58158	4
441639	0
121364	0
254783	0
283365	0
390321	0
254786	0
390323	0
403282	0
390326	0
341416	0
390327	0
403284	0
341418	0
121130	0
196410	158
3679	4666
2647	3384
5959	198
967	11358
100506701	702
10220	3420
84324	2540
29095	368
85406	4456
440104	1100
4327	8
84305	1174
1606	3362
6490	0
1017	132
5869	29420
6821	2582
64375	2282
6231	5170
2065	4628
5036	9764
6171	7009
84872	534
23344	7752
140465	7532
4637	13978
6601	34478
100506719	42
10193	12264
79035	4188
283375	8
283373	14602
93058	1464
1431	19760
10330	3554
9924	3908
51561	32
6773	8854
319	4
8914	620
4284	44
283377	590
27165	5608
5939	1386
11176	9440
506	72046
692090	18
26789	34
100506732	0
10728	8996
4666	17744
5557	532
8630	744
121214	12
8608	22
11318	8
100130083	0
9880	966
6866	626
4640	14
23306	1520
4665	4864
6778	6506
4035	52582
100302201	0
11247	510
6472	2600
56901	1248
246329	202
22864	24064
3626	12
83729	18
2735	50
64333	574
4141	13576
1649	1650
693201	6
114785	2944
10540	16600
3798	174214
79837	13336
196403	12250
115557	21016
65012	3440
2583	11132
10956	15808
116986	60804
100130776	70
6302	3292
1019	1670
92979	2074
1594	46
4234	634
25895	314
10102	3160
10677	1096
10106	10414
407016	4
100506805	10
100289282	0
100289313	8
100506844	844
91419	558
100506869	8
121227	234
9194	658
338811	10064
9958	5872
23041	11038
283416	26
406891	16
57460	18000
100506911	0
552	70
283417	1370
10329	1140
57522	982
144577	914
115749	4
11260	9430
29110	4688
283349	720
693129	0
2799	6448
23329	3916
400046	958
11197	1812
23592	6772
253827	1844
100507065	20
204010	0
8091	8
100129940	14
84298	1104
51643	2200
11213	566
92797	66
23426	1504
55832	21942
100507175	22
8445	3090
3458	0
55801	2
50616	0
56890	1472
100507195	16
5908	2386
100379132	0
100507250	16
57122	1524
55508	1268
4193	6288
1368	1296
11052	13890
100302182	0
4069	86
100507296	0
8089	1486
10818	4992
10576	12398
376132	0
144453	88
117177	6694
196446	38
100507317	146
4848	5178
27345	7230
5787	5162
100507330	6
5801	4562
7103	86
8549	526
196441	5938
83591	1308
55266	4410
23011	5458
100507345	160
64786	5190
729633	2
121278	238
283392	2080
29953	7728
100507363	0
100507377	16
552889	34044
3747	23000
84698	1038
256710	68
144321	96
11010	2092
11103	2242
100289143	0
22822	6366
4673	40588
79738	3048
114882	16688
23390	18280
1466	544
144455	52
100507484	0
89795	12754
100507498	8
6857	278494
100302136	0
5074	272
4659	13468
100507515	10
283310	1986
374462	130
4618	10
4617	0
8825	1460
693202	0
693203	0
79611	756
8499	19096
29080	1052
84190	264
160335	3500
55117	9402
144448	76
84125	172
8092	4
9182	10
4922	0
25834	482
100507559	0
400058	16
160419	14
91298	4652
80184	4936
160418	4128
4254	10230
728084	534
1848	8616
282809	1536
8693	472
490	109568
338758	3488
100507594	22
196477	4
1833	0
11081	0
4060	184
1634	4694
694	2362
574016	0
574028	0
100507616	14
338809	0
440107	2
8411	7432
643339	0
100127919	0
100287580	154
11163	12522
7334	17664
28977	1806
144481	122
8835	770
8738	702
10154	3646
51134	1316
144486	40
57458	2286
574449	2
100505569	4
55967	4482
7181	3330
55785	1984
55591	10164
442903	22
10988	6046
84101	198
59277	5460
100505645	0
6636	1436
120935	20
144193	126
3034	8
4048	3806
2004	342
5128	17542
144535	24
374467	52
100506464	12
121441	394
196475	112
100302289	0
406926	16
100422924	0
121456	1266
643770	18
100128191	30
7112	4762
5250	27744
677832	36
100505759	1353
121457	244
317	4972
56899	23454
196472	4
23074	12176
55592	248
100302217	0
64431	5014
120863	40
55681	4094
100505802	0
246213	350
9971	4
283431	178
121601	3110
160728	44
27340	1968
400	11754
121599	0
4604	3388
100505814	0
56994	2370
50511	122
79158	19674
55332	180
51019	1986
79023	214
55010	100
5367	0
3479	1482
283432	0
5053	628
429	1208
374470	44
55576	32
100505882	18
51559	8599
253724	122
7184	34652
728568	992
6996	1426
83468	702
29915	3710
4801	5770
7296	7588
390354	328
493861	304
50515	3190
84102	2116
121053	324
160428	2118
23325	5404
55198	3014
387882	258
9891	44116
10970	3520
255394	1320
55703	2324
100287944	8
5992	978
100505978	12
55188	4838
90488	4554
80298	2398
1407	1562
121551	3076
11137	5004
11108	6182
121549	0
9671	5744
1240	294
11153	554
9733	6556
23479	15144
338773	68
6404	216
23603	9156
54434	6938
1610	28
100505997	2520
55530	24708
100131733	8
84749	3290
121642	748
7374	1424
100506415	8
32	2188
121643	14
283446	30
83892	6966
89910	7790
326625	2262
4598	1794
84915	1888
84983	42
59341	22
51228	3340
84260	2838
9815	7408
88455	3486
400073	6072
28981	1578
488	133190
51434	7252
10094	9190
51184	1518
29902	4192
51699	7072
144715	66
160760	5604
79600	1282
84329	322
5501	9286
160762	0
4633	0
100131138	0
23316	14258
144717	652
10019	3004
6311	9552
8315	3352
80724	1598
217	11566
100506808	0
51275	1998
8550	2226
89894	546
10961	5858
80018	5526
10906	1898
283450	38800
100506435	54
6128	14842
5781	46208
100302227	0
22895	73882
4938	286
4940	1588
4939	668
1840	4822
8437	5738
387885	50
79039	3412
84934	3810
115811	138
53373	7450
80024	1142
196463	6898
10993	374
113675	602
64211	0
100506452	2
100506465	772
9904	3654
6910	0
255480	4
652191	0
6926	466
23389	11310
693205	0
100287569	150
643246	818
79794	5726
84900	3336
8739	158
26259	1074
100506551	96
54997	3388
23014	12238
4842	1104
283455	10490
5985	1692
55884	53974
54621	998
100506570	0
5037	19410
51347	8826
64426	7592
84530	15948
26353	10078
144742	0
160777	4
387890	408
5564	2610
11113	32106
100302274	6
92558	6014
11021	6730
10985	7630
6175	12146
100506649	114
5829	1566
283458	298
26834	0
26835	0
23409	204
5319	8
4440	830
1337	17160
51499	1336
283459	5616
8683	3416
8655	26622
100506668	1216
84274	1928
9921	21306
51367	918
9478	33470
9761	15514
84747	5132
35	932
121665	8546
283460	0
6927	522
64897	3136
8638	58
5027	3962
5025	774
10645	73654
51433	12706
80196	4546
84678	5106
84876	306
283385	526
144404	3000
54509	158
338799	970
23067	5190
3242	0
5715	1538
144406	688
605	6418
100506691	8
22877	3934
254050	424
386653	0
79369	624
56616	3728
65082	3262
6249	12224
100507066	8
55596	1564
65117	9870
9735	904
338442	8
8843	10
27198	18
8562	8728
84660	282
9026	13154
79720	3106
23457	3996
79676	910
51329	10478
57605	13702
100422931	0
100507091	18
10198	1648
91574	1836
8099	9688
55206	17862
100293704	56
387893	2788
196383	1058
11066	1274
353116	4664
10959	10410
100507130	2
57696	2440
1967	4302
2967	1862
79867	1676
23545	2750
196385	1472
80212	15818
144348	15118
144347	364
9612	32942
949	5154
100288312	2
7316	46432
57647	2208
140707	1582
65985	10888
114795	20830
400084	10
100128554	218
100507206	282
387895	0
440117	0
400087	0
92293	2782
121260	1814
100128276	28
144423	8372
121256	9536
100190940	56
440119	94
11211	98
9271	44
23504	18240
2054	2048
5901	16284
283383	320
100128840	0
116437	120
100128002	12
338797	0
100130825	0
6433	4880
4326	7478
8408	14460
80324	1220
57634	10658
677829	2
347918	310
317781	6264
79050	1666
50614	11840
100130238	600
100506978	0
57666	6546
100506996	6
100507023	206
100507055	36
22953	536
5426	1656
5827	708
192111	4514
23141	6506
2802	14960
55743	2456
100289635	3016
7574	2
7637	14
7699	1084
440122	226
7556	2154
10795	1570
647589	0
284232	156
100506971	0
348021	0
266695	0
7278	4
100101938	2
100287114	0
93492	74
54737	16637
55269	5960
9205	1406
400099	146
7750	15970
2700	4
2706	78
10804	1366
51084	3378
8100	1356
53342	4364
221143	742
64328	4084
26524	376
10284	13762
221150	66
78988	3198
650794	356
100505610	112
253832	2026
221154	5350
2254	2998
100506622	16
646201	0
6445	368
26278	20968
100506680	16
100506697	76
55504	434
100506717	0
4285	970
542767	4
387911	4
400110	28
221178	3374
100313842	0
338872	0
100287275	0
143	1154
374491	108
479	118
56163	8
55835	1344
646405	1725
5042	62
219287	4830
9107	10994
9818	5108
51761	8028
387914	126
6049	10490
1024	1698
10810	21320
100506956	0
2835	4488
219333	12878
6144	9735
26771	38
619499	8
387496	306
2971	7900
219402	3138
222484	1366
51082	3902
100506997	0
219409	12
3651	0
432369	4
100132234	0
1045	0
646625	4
2322	476
100288730	210
255967	3198
2321	7738
51371	6678
283537	1486
23281	4786
6541	11582
5412	20766
440131	0
84056	7992
100507040	0
100188949	66
3146	17100
10208	3642
241	50
100507084	4
100507064	16
84935	252
122046	112
10808	51588
145173	2966
122042	12
196549	76
100507099	88
10129	16936
646799	0
675	80
90634	4612
10443	7586
116828	270
23047	16318
9365	304
90627	6080
5983	904
26960	27740
4081	40
100507114	0
9201	102040
54937	254
728591	104
23111	7594
100507135	26
8900	1560
400120	4486
5994	952
4093	2220
29880	1078
11340	872
55578	2440
122011	12
10631	300
7223	322
51569	9568
341640	414
161003	0
80209	4180
387921	3188
10186	4114
57511	4802
100422940	0
400123	8
646982	0
2308	1116
100507202	0
100313896	26
10240	1436
10166	984
283507	766
693206	0
1997	866
11193	3990
100422878	0
89890	7342
84078	1746
9617	802
79612	1670
26636	0
28984	2748
23078	3258
100507240	16
160851	466
11215	64560
8600	0
144809	28
94240	170
29103	4118
55068	2438
160857	242
144811	2382
121838	58
100507253	28
387923	3782
8848	71330
641467	830
26747	1390
55425	2088
2963	1626
386618	954
100287803	2178
7178	44374
677814	6
100190939	618
253512	1190
100507293	14
83548	3498
220081	8
220082	4
283514	648
23091	12974
1361	28
100507343	18
3936	342
80183	470
731932	0
23143	1618
2098	5732
3356	9132
8803	15410
55270	2016
29079	4240
9445	55786
5925	4654
10161	590
1102	1838
100129597	0
57105	228
22862	8950
2862	0
81602	2464
81617	11902
83852	2228
51131	1008
55213	6640
115761	0
84650	398
3839	9324
220429	0
57213	5840
8847	154
10206	3012
283518	16
406950	0
406948	0
10301	156
145165	92
220107	480
79621	2484
2974	12
647166	4
220108	1194
647174	28
26512	3420
100507398	122
115825	1022
79758	602
100507413	72
283521	218
83446	2
540	1260
440138	466
9724	3846
100506859	54
341676	62
4752	814
374500	1181
644623	4
55901	626
51028	13528
26586	1872
220115	32
144983	1449
10910	2492
11061	36
100313778	0
5100	11444
10562	166
100507428	0
100302187	0
122183	0
729233	0
729240	0
729246	0
729250	0
27253	11442
100129744	0
81624	110
81550	1662
100422973	0
64881	3980
283491	0
647264	0
100507505	0
5101	27838
730236	98
57626	372
6315	20
100288130	0
1602	2242
440145	4666
79866	230
22894	5006
10464	1236
688	404
11278	6866
100507612	12
100288208	0
338864	0
647288	2
9882	5110
170622	1670
7347	1056
4008	16372
729420	16
115207	7736
690	0
730249	2
1203	1584
26224	7964
23077	59612
8796	38
100129307	0
122060	9284
100505518	14
1910	2828
5457	0
79596	3010
64062	7720
100505538	224
54602	32044
10253	6236
114798	13872
84189	28
642345	230
26050	10760
693207	0
144776	0
407975	44
406952	0
406953	0
406979	0
406982	0
406980	0
407048	0
2262	610
10082	1002
1638	248
23483	538
160897	2542
11166	660
100507533	400
10257	466
9071	1032
22873	10554
100289274	596
5611	4052
55757	2618
266722	30010
27199	178
100507566	12
10150	28394
5911	32302
3843	30574
10160	7248
140432	0
100422881	0
100507587	2
8428	12206
100294005	6
6564	0
23348	20460
100289373	50
337867	3196
2841	10
1880	16
100131561	6
693208	0
9375	14102
171425	960
100422861	0
85416	284
7546	774
100507636	84
5095	1946
87769	210
100507654	4
84899	4012
259232	13602
9358	256
2259	5934
283480	18
283481	134
7174	6090
196541	106
643677	44
93081	682
79070	336
54841	4714
2073	4600
121952	212
6555	0
267012	0
728192	206
1948	7556
55082	13252
283483	14
728215	9716
100302286	2
3981	7508
84945	3472
10673	200
23026	2356
100505479	284
8660	15282
1282	1704
1284	2998
55647	72
55739	7656
79587	2124
3621	1982
283487	96
55608	5052
100505494	622
100505512	0
8874	34398
100505533	88
121793	434
6656	762
100505996	1000
100506016	0
122258	0
10426	3776
400165	0
23250	5652
100128278	0
100506063	34
100289410	226
23263	23076
2155	412
2159	148
8858	52
55795	2532
100506079	296
8451	5258
3916	14142
79774	108
113622	1174
55208	3600
55002	3364
7027	3920
496	0
6011	12
100130386	66
348013	50
2621	7520
650669	42
100506394	442
643365	18
22821	4486
8881	5888
65110	6144
283489	2846
100132257	0
440153	0
404785	0
100506092	0
100506303	3
100506350	0
100506225	26
100506179	1
440157	74
642477	631
100506616	0
641455	0
441669	0
441670	0
390429	2
390431	0
79317	0
79544	0
81127	0
122740	0
390433	0
122742	0
390436	0
390437	4
390439	0
122748	0
390442	12
91875	1314
57820	2290
100113391	0
85495	76
10038	5820
7011	1060
123103	28
55644	2704
328	8104
90809	5182
4860	538
338879	0
390443	0
122651	0
493901	0
341799	0
283	38
6038	188
10876	0
64184	0
6039	40
6035	6896
100507513	0
6037	0
643332	0
6036	0
64745	1750
29986	52
57447	61944
122664	0
440163	0
84659	0
122665	0
55701	1776
51222	2072
643382	62
390445	0
100505493	10246
3183	25434
57096	20
11198	15386
57680	10884
692053	4
319103	0
84932	3708
9878	10576
56339	2728
6297	5144
26533	0
28693	0
26534	0
28692	0
26686	0
28691	0
28690	0
28689	0
28688	8
6956	0
28686	0
28685	0
28678	0
28676	2
28674	0
28684	0
28683	4
28671	2
28673	0
28682	0
28670	4
28669	0
28677	0
28672	0
28680	0
28667	0
28666	0
28665	0
28664	0
28663	0
28662	0
28661	0
28660	0
28518	2
28659	0
28658	0
28657	0
28679	4
28655	6
28653	0
28652	2
28656	0
28648	0
28647	0
28646	0
28644	0
28643	0
28642	4
28641	0
28640	8
28517	0
28525	0
28524	0
28523	0
28522	2
28519	0
28521	0
28520	0
28526	138
28516	0
28694	0
28696	0
28697	0
28698	0
28699	0
28701	0
28702	0
28703	0
28705	0
28706	0
28707	0
28708	0
28709	0
28710	0
28711	0
28712	0
28713	0
28714	0
28715	0
28716	0
28717	0
28718	0
28719	0
28720	0
28721	2
28722	0
28723	0
28724	0
28725	0
28726	0
28727	0
28728	0
28729	0
28730	0
