Geneid	HISAT2 on data 2: aligned reads (BAM)
221150	3366
78988	4550
650794	1006
100505610	334
253832	2326
221154	12146
2254	1778
100506622	0
646201	106
6445	282
26278	26254
100506680	100
100506697	56
55504	5970
100506717	0
4285	1752
542767	14
387911	12
400110	10
221178	14746
100313842	0
338872	12
100287275	0
143	4736
374491	129
479	2
56163	38
55835	9468
646405	1607
5042	320
219287	11298
9107	13400
9818	14886
51761	8214
387914	21052
6049	3990
1024	5498
10810	25752
100506956	2
2835	23560
219333	10514
6144	37776
26771	360
619499	132
387496	192
2971	10144
219402	4178
222484	3018
51082	11782
100506997	0
219409	14
3651	0
432369	14
100132234	0
1045	0
646625	4
2322	144
100288730	532
255967	11928
2321	3554
51371	11924
283537	530
23281	8150
6541	13244
5412	13014
440131	0
84056	10688
100507040	28
100188949	18
3146	92064
10208	9812
241	94
100507084	0
100507064	20
84935	50
122046	154
10808	33744
145173	992
122042	0
196549	10
100507099	92
10129	9816
646799	4
675	3458
90634	1074
10443	13612
116828	866
23047	20808
9365	366
90627	2412
5983	4058
26960	48750
4081	500
100507114	0
9201	51836
54937	504
728591	228
23111	9332
100507135	60
8900	2452
400120	414
5994	2174
4093	9920
29880	2048
11340	7342
55578	12292
122011	58
10631	2724
7223	428
51569	12736
341640	688
161003	114
80209	12362
387921	8488
10186	4780
57511	4680
100422940	0
400123	0
646982	10
2308	1134
100507202	4
100313896	40
10240	3372
10166	4574
283507	594
693206	0
1997	1580
11193	5340
100422878	0
89890	18865
84078	3868
9617	2016
79612	11022
26636	1
28984	1374
23078	4434
100507240	22
160851	384
11215	25144
8600	8
144809	174
94240	172
29103	3494
55068	10344
160857	160
144811	670
121838	4
100507253	16
387923	1658
8848	44696
641467	1284
26747	3794
55425	4312
2963	6790
386618	96
100287803	7530
7178	95568
677814	58
100190939	2882
253512	3094
100507293	44
83548	8794
220081	38
220082	0
283514	3158
23091	38756
1361	70
100507343	8
3936	532
80183	222
731932	0
23143	9390
2098	17680
3356	1184
8803	8406
55270	2606
29079	7254
9445	20518
5925	10992
10161	1072
1102	8690
100129597	0
57105	124
22862	20570
2862	0
81602	2198
81617	8920
83852	3996
51131	1128
55213	14140
115761	28
84650	1558
3839	19080
220429	16
57213	2826
8847	1134
10206	19082
283518	160
406950	0
406948	0
10301	554
145165	276
220107	232
79621	5858
2974	298
647166	0
220108	1876
647174	102
26512	7776
100507398	388
115825	3930
79758	1308
100507413	122
283521	320
83446	6
540	4276
440138	1084
9724	10832
100506859	98
341676	188
4752	4468
374500	4276
644623	30
55901	2422
51028	13202
26586	18360
220115	20
144983	5582
10910	6475
11061	470
100313778	0
5100	8846
10562	52
100507428	0
100302187	0
122183	0
729233	0
729240	0
729246	0
729250	0
27253	24032
100129744	0
81624	3964
81550	7308
100422973	0
64881	240
283491	0
647264	0
100507505	0
5101	8044
730236	52
57626	11944
6315	44
100288130	0
1602	12876
440145	4326
79866	1696
22894	11204
10464	6316
688	348
11278	15540
100507612	0
100288208	6
338864	4
647288	0
9882	4018
170622	10402
7347	2156
4008	66284
729420	2
115207	49634
690	0
730249	0
1203	2884
26224	9046
23077	27908
8796	24
100129307	0
122060	13084
100505518	24
1910	1170
5457	94
79596	11040
64062	16754
100505538	190
54602	3982
10253	7160
114798	8350
84189	204
642345	4
26050	2196
693207	0
144776	0
407975	1448
406952	0
406953	0
406979	0
406982	0
406980	0
407048	0
2262	70
10082	5524
1638	3986
23483	862
160897	2900
11166	6806
100507533	1832
10257	5512
9071	86
22873	14098
100289274	984
5611	5420
55757	4918
266722	4864
27199	62
100507566	0
10150	2952
5911	42014
3843	58470
10160	33088
140432	4
100422881	0
100507587	26
8428	16594
100294005	8
6564	26
23348	18530
100289373	78
337867	5770
2841	26
1880	74
100131561	0
693208	2
9375	15554
171425	422
100422861	0
85416	4216
7546	5946
100507636	160
5095	2838
87769	318
100507654	52
84899	15274
259232	974
9358	190
2259	1258
283480	14
283481	306
7174	14162
196541	0
643677	66
93081	1948
79070	2198
54841	13237
2073	16616
121952	48
6555	12
267012	0
728192	0
1948	108074
55082	76720
283483	0
728215	8322
100302286	6
3981	5146
84945	3456
10673	36
23026	5920
100505479	22
8660	11284
1282	25460
1284	24886
55647	90
55739	11484
79587	5846
3621	7940
283487	392
55608	23976
100505494	2462
100505512	0
8874	41638
100505533	124
121793	50
6656	13508
100505996	2088
100506016	0
122258	0
10426	10086
400165	2
23250	8768
100128278	4
100506063	142
100289410	410
23263	37314
2155	406
2159	436
8858	38
55795	6172
100506079	798
8451	18970
3916	12048
79774	528
113622	588
55208	5402
55002	9426
7027	19522
496	26
6011	66
100130386	30
348013	150
2621	10380
650669	40
100506394	72
643365	4
22821	8174
8881	16504
65110	30162
283489	10876
100132257	0
440153	0
404785	0
100506092	0
100506303	0
100506350	0
100506225	0
100506179	0
440157	0
642477	0
100506616	0
641455	0
441669	0
441670	0
390429	0
390431	0
79317	0
79544	0
81127	0
122740	0
390433	0
122742	0
390436	0
390437	0
390439	0
122748	0
390442	4
91875	3326
57820	4198
100113391	0
85495	24
10038	12758
7011	2872
123103	28
55644	8416
328	36702
90809	6714
4860	1574
338879	0
390443	0
122651	0
493901	0
341799	0
283	98
6038	388
10876	0
64184	4
6039	78
6035	1120
100507513	0
6037	0
643332	0
6036	4
64745	7302
29986	8
57447	19990
122664	12
440163	4
84659	0
122665	4
55701	19876
51222	12874
643382	90
390445	0
100505493	7930
3183	71594
57096	112
11198	56496
57680	35576
692053	18
319103	32
84932	7192
9878	12208
56339	12200
6297	16436
26533	0
28693	0
26534	2
28692	0
26686	0
28691	0
28690	0
28689	0
28688	0
6956	0
28686	0
28685	0
28678	0
28676	0
28674	0
28684	0
28683	0
28671	0
28673	0
28682	0
28670	0
28669	0
28677	0
28672	0
28680	0
28667	0
28666	0
28665	0
28664	0
28663	0
28662	0
28661	0
28660	0
28518	0
28659	0
28658	0
28657	0
28679	0
28655	0
28653	0
28652	6
28656	0
28648	0
28647	0
28646	0
28644	0
28643	0
28642	0
28641	0
28640	0
28517	4
28525	0
28524	0
28523	0
28522	4
28519	0
28521	0
28520	0
28526	194
28516	8
28694	0
28696	0
28697	0
28698	0
28699	0
28701	0
28702	0
28703	0
28705	0
28706	0
28707	0
28708	0
28709	0
28710	0
28711	0
28712	0
28713	0
28714	0
28715	0
28716	0
28717	0
28718	0
28719	0
28720	0
28721	0
28722	0
28723	0
28724	0
28725	0
28726	0
28727	0
28728	0
28729	0
28730	0
28731	0
28732	0
28733	0
28734	0
28735	0
28736	0
28737	0
28738	0
28739	0
28740	0
28741	0
28742	0
28743	0
28744	0
28745	0
28746	0
28747	0
28748	0
28749	0
28750	0
28751	0
28752	0
28753	0
28754	0
28755	100
1603	3736
63874	3318
5018	9392
9056	304
122704	3999
4323	6992
26020	3362
161253	690
55147	16650
100505758	54
10419	9088
54930	4694
84962	4770
60686	2462
5693	13374
122706	0
64403	25402
22985	68418
55017	2116
100128908	10
1053	0
23428	2520
100507650	52
57594	1556
90673	3536
599	8546
8106	42198
51310	33504
10278	26624
64806	6
116173	166
4624	4
406990	0
4625	128
100126336	0
25983	7438
100505868	6980
79178	5034
8906	13006
84502	36044
10202	48
414767	0
55449	2374
10901	704
317749	1256
728635	96
90668	24316
9362	1536
4901	430
5106	504
80344	17068
161247	68
5720	5560
51016	2462
5721	6718
55072	9158
10379	2152
9985	22888
79711	5936
10548	4270
283629	1548
29082	7066
145553	1346
4738	10204
51292	7576
26277	10022
7051	734
5875	4486
115817	3020
161424	5616
27141	7284
56413	70
1241	644
196883	1190
11035	72
4776	13528
57523	35374
643866	212
23351	8956
56948	2534
1215	0
1511	8
2999	0
3002	0
29091	1640
4857	15808
100505922	58
100423019	0
728755	2
100505967	54
2290	103284
387978	30482
100506004	2
100506026	4
5587	6656
55632	10068
23256	9274
1690	998
100506071	78
29966	9956
693209	0
11154	1578
25831	39688
25938	8920
112487	5691
80224	1964
100506110	12
84837	548
394	26066
9472	25848
100422822	0
64067	7712
112399	1612
171546	3440
55837	5706
100506143	30
26865	0
26866	0
58533	13267
1073	7226
11177	19104
280655	86
100506157	138
6729	8688
283635	8122
55012	7074
9692	3366
5687	8606
4792	3518
100289251	20
84684	234
253959	6816
84312	3138
51562	3412
253970	8
7080	100
100506237	8
26257	0
5083	4
89874	48
100129794	74
145282	1002
3169	6
100499441	0
319089	0
6751	108
161198	886
283547	24
10484	12576
8487	2626
122553	10440
5411	60472
117153	0
4253	3978
254170	2846
145581	2044
84075	0
122525	822
54813	9510
100506364	28
23116	7930
55015	14846
100113389	20
2287	18434
57697	3644
55320	9168
100506412	4
140801	26
161357	1552
100422970	0
100506433	348
6235	19512
6029	8687
122769	1410
6166	11810
4247	5274
55172	5078
5427	1314
122773	532
23588	12696
9147	14258
378706	9362
382	15642
100506446	0
283551	20
100506463	6
100506499	58
196913	36
79609	2976
6655	14790
79944	3278
27109	1734
8814	802
11183	17208
51062	9406
60485	4074
51199	32838
100506549	6
145447	12
5836	1122
114088	14130
100506566	8
81542	6368
283553	0
122786	2602
145438	144
54331	87480
51637	11812
22795	3768
5729	58
5732	36
57544	8312
283554	8822
30001	4750
5706	11822
6815	4554
64841	4400
10979	16502
80821	11526
652	270
1033	1334
10175	5668
2764	18050
10668	848
23034	6422
2643	252
100422984	0
11169	8752
122809	9586
93487	15972
3958	1290
9787	8604
55030	7676
22863	8042
387332	0
100129075	160
3895	45764
645683	10
645687	0
57161	19686
54916	4784
5015	1802
100309464	132
10640	28304
55745	5860
122830	9410
55195	0
341880	58
145407	5294
55860	12014
5684	8168
379025	19714
5926	20134
387990	194
26520	2762
9786	7886
51339	85000
23002	22712
64582	330
112849	1796
51528	4426
729665	1008
6252	105378
341883	514
64430	20830
51635	3696
5494	19110
317761	54
4990	0
6495	126
51804	132
4331	2928
57570	5978
145389	1170
161291	4
100506751	32
5583	1176
400221	6
3091	33380
6617	2320
83851	1036
646113	4700
100506767	14
27133	230
57381	4714
122876	0
5529	14820
112840	3924
81537	2668
23224	105570
100313830	0
2100	328
441687	390
4522	18608
100506245	340
9495	3918
100506266	1144
7597	1404
22890	10984
3306	998
145376	4
26030	2410
6710	6912
100506290	0
91612	7552
2877	36
376267	17862
2342	4966
4149	7848
100506321	12
645431	276
2530	9490
693210	0
440184	18
10243	10864
161142	72
64398	8520
51382	10420
1965	12378
26499	34
161145	7210
57475	7752
5283	1722
384	8040
10490	5624
51109	15182
145226	24
23503	9114
5890	408
677	22466
400223	292
87	13102
8816	25794
55218	11094
57452	7226
2079	10096
55334	11448
400224	212
56936	2676
9766	7864
100289511	170
6430	42922
6554	32
100506358	22
64093	7832
6547	4418
145241	4
51241	6244
55333	14042
8747	26
8748	42
10001	3580
23508	11822
4293	4240
100506411	1166
22990	22778
89919	0
319139	0
145474	2
26037	18930
9628	6724
8110	990
26094	4568
53349	9684
58517	57982
5663	18058
89932	930
100287558	14
8650	12506
399671	566
79697	3202
641371	114
10965	1372
122970	58
641372	12
83544	8980
9240	58178
91748	6734
100506476	42
100506498	0
145482	1622
57862	8142
145483	5452
51004	3330
957	880
80127	1778
100506517	652
4329	3502
91750	3790
338917	54
5826	17438
55237	0
646658	146
10577	1494
122961	1668
4053	936
9870	17400
51077	7296
56252	42222
100506536	846
283571	686
1743	19184
83694	11202
5228	762
8892	4668
27030	9086
97	4042
79696	714
91754	18556
10972	22434
2353	8826
100287415	2
122953	682
10538	6
55640	750
11161	4678
23093	7112
7043	1286
112752	3302
55668	4164
2103	98
22846	51242
100506624	636
100506603	648
23357	6538
145497	0
64207	29764
85457	14836
283576	3302
57156	5046
58157	14
100302236	0
29954	7346
2954	1006
283578	796
161394	604
122945	380
63894	7764
10598	16748
145501	298
9517	6068
8846	2612
81892	4604
22938	19586
283579	64
57143	1740
9369	2668
693127	0
100131580	4
1734	594
145508	3106
7253	106
2957	3788
677845	0
100506659	88
85439	676
100506700	6
6400	16476
100506731	168
23768	13188
100506718	250
2581	6266
8477	14
54207	5550
55812	2970
11099	8082
79882	15588
161436	2056
123016	1906
1112	23650
100506750	6
100506777	132
400236	100
29018	0
100506792	0
90141	352
55775	5344
56659	42
5700	9930
55051	4212
801	192418
400238	8
145567	7082
100506832	16
100506817	0
283588	712
9252	3256
80017	4742
100124539	0
8111	230
440193	16020
55671	25430
650662	4
79820	10
123036	1076
10516	1222
9321	9226
4287	5143
4707	4518
53981	12296
123041	376
79890	210
5641	5932
9950	8306
1113	24182
3705	27186
319085	12
64112	12852
26175	2324
84520	1372
55148	15324
55727	11978
57578	10680
341947	4
145270	286
283592	374
90050	922
51676	30
100506919	0
256369	0
78990	1558
57062	39370
122509	1946
3429	162
83982	1604
57718	140
51156	0
866	0
390502	0
5265	96
256394	0
327657	8
145264	4
5267	0
5104	24
12	12
388007	0
145258	0
23405	24862
100422981	0
400242	932
79789	1040
79686	84
161176	164
100506972	2
283596	1516
677768	0
51218	4346
100506999	4
27004	8
9623	32
8115	0
100133207	0
100507043	1638
56967	47083
624	64
623	8
100130815	0
55102	12844
51527	2608
122481	444
10914	38784
7443	10664
100129345	102
388011	130
283598	0
64919	112668
84193	9070
8812	7230
317762	10406
100507108	108
84439	1082
10858	578
2009	46062
51466	63112
442909	2
123099	114
7528	13138
123096	27362
442910	2
283600	4
7453	7810
79446	1426
100507124	0
57596	3972
283601	0
8788	332
55384	15394
100507152	124
768222	1274
100507184	1340
100507211	2168
574450	0
442905	0
100126315	0
388015	0
574038	0
574034	0
406914	0
574451	0
406927	0
100288160	6
79104	62
692215	4
100507226	14
767561	6
767562	0
767563	10
767564	2
767565	0
767566	0
767567	0
767569	2
100507242	52
767577	0
767578	0
767579	0
767580	0
767581	0
767582	4
767583	6
767584	0
767585	4
767588	10
767589	0
767590	0
767591	2
767592	0
767593	0
767594	0
767595	0
767596	2
767597	0
767598	2
767599	0
767600	6
767603	0
767604	4
767605	0
767606	2
767608	0
767609	0
767610	0
767611	0
767612	0
494328	0
693121	0
407023	0
494329	0
100302250	0
442897	0
768212	0
574408	0
574409	0
574452	0
100422837	0
100126335	0
574453	0
442913	0
664615	0
724024	0
574435	0
494325	0
100126297	0
100302157	0
100302209	0
494330	0
664616	0
664612	0
100126345	0
664613	0
724025	0
619555	0
494331	0
406924	0
768214	0
574436	0
574410	0
406946	0
574454	0
494326	0
100126308	4
574413	0
574433	0
442914	0
574434	0
724026	0
100507257	208
100507277	0
64150	0
100302145	4
1735	20
145200	6
5527	21620
100507295	40
100507315	102
1778	137450
3320	354790
91833	6058
5891	3988
55778	5772
51550	2492
9895	13422
122416	678
100422954	0
23186	12600
7187	2910
81693	20
9578	50822
91828	8
7127	832
100131366	8
1983	52722
677811	30
4140	30798
1152	146882
115708	3402
9529	13420
84334	4608
3831	86992
7517	5862
79038	5248
23368	5394
9556	5630
122402	222
647286	8
374569	164
406986	0
26153	33312
400258	140
100288144	9874
388021	1180
64423	10316
122622	448
10572	3416
207	41978
100128927	792
196872	142
283638	18968
122618	270
113146	5952
122616	2926
55038	4738
29933	192
3714	10430
256281	1888
2972	17208
90135	13228
23241	58622
647310	606
100507437	1046
9112	30392
100128343	54
1397	28372
1396	148
283643	2844
80757	996
100507497	46
3494	0
3497	0
3503	0
3501	0
3493	0
3500	0
3502	0
3495	0
3507	10
100288273	0
28475	0
28476	0
28477	0
28479	0
28481	0
28483	0
28484	0
28506	0
28485	0
28489	0
28493	0
28497	0
28502	0
28507	0
28486	0
28490	0
28494	0
28498	0
28503	0
28508	0
28487	0
28491	0
28495	0
28499	0
28500	0
28504	0
28509	0
28488	0
28492	0
28496	0
28501	0
28505	0
9834	2
28510	0
28385	4
8755	0
28474	0
28473	0
28401	0
28457	0
28452	0
28472	0
28451	0
28450	0
28449	0
28448	0
28447	0
28468	4
28445	0
28444	0
28442	0
28467	0
338004	0
28455	0
28400	0
28439	0
28396	0
28434	0
28395	0
100288568	0
28432	0
28429	0
28394	0
28426	0
338005	0
28466	0
28465	0
28424	0
28423	0
28388	0
28420	0
28464	0
28392	0
28391	0
28414	0
28412	0
28461	0
28454	0
28410	0
28409	0
28408	0
28378	0
729722	0
646057	0
283755	626
727832	0
729786	4
606	0
100287326	0
100422935	0
100287399	0
646214	888
646243	0
100422906	0
339010	0
440225	0
727924	0
390538	0
283694	0
390539	0
642131	0
100302233	0
646396	0
100132979	0
283767	0
114791	7230
23191	18532
81614	8954
123606	15794
283683	250
339005	142
283796	20
400322	19232
100132101	332
440233	0
390535	0
440243	0
653061	0
283685	138
7681	3694
54551	1694
4692	15196
791115	4
791114	324
23742	250
6638	466
8926	8
347746	738
91380	0
8123	1052
347686	0
338427	0
100506948	3378
100506965	18930
338428	24
100033413	12
100033414	14
100033415	0
100033416	206
100033417	2
100033418	10
100033419	12
100033420	6
100033421	0
100033422	0
100033423	0
100033424	2
100033425	6
100033426	4
100033427	0
100033428	0
100033429	4
100033430	8
727708	16
100033431	40
100033432	72
100033433	28
100033434	4
100033435	4
100033436	4
100033438	2
100033439	12
100033820	12
100033821	2
3653	5600
145624	66
338433	2
100033437	0
100033440	2
100033441	2
100033442	0
100033443	0
100033444	0
100033445	0
100033446	0
100033447	0
100033448	0
100033449	2
100033450	4
100033451	0
100033453	0
100033454	0
100033455	0
100033456	0
100033458	0
100033460	0
100033603	2
100033799	2
347745	6
100033800	0
100036563	0
100033801	0
100033802	0
100036564	0
100036565	0
100033803	0
100033804	0
100033805	0
100033806	0
100033807	0
100033808	0
100033809	0
100033810	0
100033811	0
100033812	6
100033813	0
100033814	0
100033815	0
100033816	0
100033817	0
100033818	0
100036566	16
100036567	0
100033822	0
338429	0
7337	37694
57194	360
2562	32874
2558	5906
2567	610
100507007	2
4948	2260
8924	28481
645202	0
100132565	1
283768	0
100132202	0
440248	1419
653720	8
440253	118
100289656	4
100507514	176
646278	0
728310	96
321	31646
23359	1822
56160	3090
100130736	0
100130111	192
7082	12790
653073	31
100289637	1
89837	18
653075	15
26082	124
89832	252
100505680	30
283701	0
642397	44
100132024	0
100132726	248
727909	6
100288380	20
728498	191
100288601	6
100132292	4
89839	770
100288637	802
100507035	4
390561	68
22909	10538
54893	7596
4308	12
406993	0
100506669	156
283710	322
51621	32230
161725	784
1139	372
653125	55
89838	2
728047	30
100506490	0
100129979	0
100506608	64
100506819	134
643699	17
9824	15590
6447	17528
100506887	16
26585	4
342184	206
100506959	6
6263	4918
57099	2074
1133	42
56851	3290
161779	706
79768	9224
51234	6676
9990	15176
55505	2030
256646	16
254531	7918
23015	24372
100302160	0
440270	13795
100422845	0
57369	108
70	306
9716	8160
54989	19568
723972	270
89978	896
100507466	20
100507480	0
84529	4406
161635	52
145845	44
4212	53636
145942	0
100507568	32
161742	12584
283742	6578
10125	2600
400359	4
400360	4
7057	18556
161835	738
11245	808
100505534	18
440275	12618
6727	31158
100131089	424
90427	2074
701	11910
56924	3784
644809	26
100131244	140
5330	1900
100505573	1540
388115	2224
644844	0
85455	10110
90417	6776
3712	14100
22893	10348
113189	3044
100505617	254
359821	204
90416	2840
27079	1846
57082	8606
100505648	1364
5888	2746
55177	8536
2644	662
55192	3070
643338	1548
84936	5124
54866	32
6692	130
171177	1598
57617	7322
100505662	80
54567	2282
79094	502
54617	10236
161829	0
11261	6072
729082	16618
11339	1610
51203	19519
51103	2048
23168	43618
3706	336
4058	34
26015	9388
7301	8386
23269	16720
693211	0
23005	18880
8681	5110
100137047	0
100137049	0
51332	1144
100423013	0
100289090	4
30844	1040
123745	4
283748	0
255189	0
23339	30982
693212	2
25963	8922
2595	1520
825	684
64397	20880
8773	3148
100505769	86
255252	4724
55142	8824
57519	11600
146059	11823
146057	4766
197131	10900
80021	2432
23582	4302
2038	398
9333	0
116179	0
9836	3836
161823	3056
146050	12468
27229	9494
7158	37962
4130	22834
9677	2746
1159	446
161497	148
117155	716
548596	216
440278	62
2923	26622
80237	508
10169	10134
100302254	34
619189	918
25764	8128
4236	12662
79968	6964
84978	2804
728758	122
113201	20334
51496	12822
645212	1678
8669	14050
80208	15988
197135	4
567	4714
140691	674
145645	0
6652	2476
50506	10
405753	0
90527	30
53905	3766
90525	16328
9153	14
2628	9518
145663	6
79029	4164
84419	12
100126311	0
7782	1832
283651	40
26258	18930
58472	202
80031	8416
283652	1340
50804	35240
399697	164
6557	68
1854	12102
2200	4284
100506059	30
22995	4804
100506104	0
399694	444
23741	53608
9728	25824
9318	12202
2585	2090
100306975	12
196951	230
2252	44
56986	2330
79895	126
11001	54
3067	160
2553	4738
55056	10252
100129387	9916
9101	10576
373509	14
54822	10856
84888	4042
23431	4534
100132724	90
388121	518
1588	26
100506192	0
342035	96
23312	20370
29106	31970
256586	1400
29767	56852
29766	11480
100506227	4
123169	10846
5597	29836
10017	44
10681	9855
100129973	64
55930	866
100302202	0
4644	43298
10776	34567
56204	6894
3175	4
256764	152
440279	2086
51187	18288
5873	768
100506294	640
9488	384
9236	11438
693213	36
145788	332
161582	1150
100506346	2712
26108	1064
283659	490
4734	2324
64864	18592
374618	1132
55329	2602
54816	14616
645877	4
145783	1810
6938	30504
283663	502
84952	3982
145781	354
81488	2756
8854	454
366	4
3990	8
102	16826
664618	14
100506466	134
54629	4564
79811	35388
54778	9920
9133	6488
4643	2650
100313886	16
92483	8
145773	6104
9245	22
2958	3752
663	5050
27023	0
302	5424
79664	10904
6095	1316
100506491	4
100506510	0
100506530	0
54832	12123
145741	0
388125	174
100289289	2
197003	0
83660	19072
406965	0
100506580	38
7168	15680
100128979	382
114294	2362
51065	2756
51762	18294
83464	5796
771	21784
9960	8380
100130855	424
283807	184
8925	46312
494334	0
23604	1742
84191	3518
6642	21604
79856	1258
5479	6388
53944	9882
9768	6008
9325	6400
23060	40564
4947	14876
348093	320
100302184	0
80119	4302
80301	3856
348094	2932
51324	8006
123263	1854
123264	32
51285	570
390594	0
390595	626
10081	5774
10845	10374
8483	672
54956	3842
26831	4
26832	0
9543	11540
57722	6858
54878	3548
51495	22506
81556	5280
9187	938
10260	6152
8766	24638
84465	1750
100422905	0
115752	6486
54962	1938
692149	8
5604	6272
10302	1192
6124	265220
595100	186
595099	54
595097	68
595098	48
55055	6484
197021	34
4091	562
4088	4420
79719	4964
64799	114
100506686	512
145853	510
5607	3594
390598	398
26827	2
8554	3702
91860	3534
54982	2496
10116	7378
22801	536
10391	40270
8125	66454
100422971	24
80035	130
79400	14
246777	20
283673	170
26035	19074
54852	234
145694	54
9493	9548
6176	68208
145837	94
414926	4
7090	26656
693214	0
55075	8178
55323	4326
56906	1392
54839	13310
196993	34
79875	2270
10002	28
4649	7390
123228	560
196996	146
5315	81908
56965	35592
60677	10282
3073	7080
80072	48
338949	0
100130579	0
25820	19814
693215	56
100129119	28
646670	2
55889	0
100506212	0
123346	0
585	5660
83440	4424
100287559	18
4756	31578
10021	1896
283677	0
27020	11090
80381	20036
388135	6388
161514	0
100287616	466
4016	1158
9399	5422
5371	8146
342096	4
732265	6
283731	1780
57611	107676
3671	2796
64220	1632
80125	82
1583	74
729739	16
8482	10428
84993	7280
440288	866
10620	3606
1198	10434
80153	13950
1543	42
1544	10
1445	16810
79748	42
594855	82
25989	23286
10066	2804
4351	3940
57184	23842
9377	6846
54913	730
192683	25570
60490	766
56905	1468
653641	6
653643	0
54939	6634
79661	3804
693216	240
4123	19778
25942	19718
5780	13188
100506579	12
10073	4160
55272	4570
257364	1780
1464	3326
161753	14
100128285	930
100423035	0
441728	0
92912	11364
26263	2242
692224	0
145957	330
123591	374
2108	6010
7302	6
64843	0
49855	16126
5955	13982
100506704	2
9051	80
10099	40786
79834	11576
81698	4
646853	2
10363	18120
84894	27058
645752	2
440292	18
91450	26
23102	4778
646892	702
10518	3932
3419	6490
23205	1942
55466	9924
80349	6246
1381	942
3658	21632
123688	84
5685	14394
1138	2012
1136	686
1143	674
646934	2
646938	4
11173	16308
10933	48576
1512	468
5923	2770
729911	0
406960	0
100506846	2
390616	4
23423	3756
23251	1340
10588	806
400410	876
283687	526
597	0
54469	9324
2184	372
283688	0
9915	38844
100133746	8
58489	8896
57214	7174
693132	0
23184	8982
59274	4200
647020	8
161502	66
3603	1030
80765	396
100506942	126
342125	168
84206	24910
79631	11868
283726	336
390660	84
647042	127
100134869	13
440295	236
440297	190
80154	262
6218	1588
643696	60
727751	249
100133144	5
727849	295
100288549	40
100505503	28
64506	130
8120	23300
338963	14
283693	98
100505616	1208
677778	288
123722	44
123720	2424
100505647	840
9455	1580
83640	354
123207	2502
53339	19362
53346	3206
100505661	1314
50810	32110
646	44
6457	2708
57188	338
100505780	72
440299	169
100505679	28
440300	315
388152	750
100288367	1272
374650	883
388165	1434
100506874	38
54993	8788
54581	6836
84942	8592
4828	246
23478	5272
9640	12036
57538	2628
9154	16
5151	2582
642423	124
100133220	70
11214	24104
64410	17392
100302121	16
123624	70
145978	2
4916	19744
283738	18
26589	1982
64963	2460
55070	2264
100302235	0
407044	0
64782	2190
3669	12
176	94
145864	888
4240	6192
11057	25762
6017	1276
55215	13784
5428	14984
100506983	18
407051	6
254559	25764
51458	380
283761	5960
90381	6802
374654	6792
643368	0
5346	114
8800	1074
56964	110
55897	72
145873	14
290	650
10239	14152
100507010	2332
348110	6840
100422841	6
374655	13786
3418	27436
10509	8846
10519	1332
390637	384
440307	88
51335	47582
100507029	2562
23766	20
342132	714
8826	13664
64784	9278
100507079	26
641	4264
5045	8240
2242	1368
4122	26336
55898	14126
374659	1102
100288997	46
91433	3384
9055	18820
100507118	52
26276	7268
100131297	0
390638	0
9899	482
28232	6762
8128	34232
100507166	46
145858	34
100144604	30
400451	1826
643797	64
643806	0
728619	30
100506727	448
100507217	0
1106	43000
100422995	0
56963	25076
400454	0
55784	92
400456	46
145820	0
100507311	6
100507288	0
644192	54
100506754	6
7026	5096
100302258	2
728800	0
100507325	4
145946	0
91948	2
91947	10564
283777	0
3480	35254
145814	12
23336	5444
64927	4039
123355	1374
4205	12296
145748	3018
196968	58
644800	0
400464	34
170691	370
388182	44
204219	14
55180	2464
140460	3714
440313	0
145757	38
220	464
100507452	14
79705	296
22856	8330
55829	4878
6627	5888
5046	1054
80213	6046
123283	5984
441736	174
100507518	12
390648	0
390649	4
100272148	0
26682	0
100124412	0
100302278	0
374666	4858
100288486	0
100287029	0
100132169	18
51728	1654
79622	4010
64285	702
4350	3162
8131	8058
3050	178
3042	62
3040	5520
3039	2896
3049	92
55692	35492
100129478	42
83986	9582
8786	2684
398	1924
64714	4652
8312	13026
10573	4636
58986	10498
100134368	122
4833	8116
26063	4534
9727	29624
64493	38
6650	8088
100507047	276
100423037	138
146325	0
283948	64
9091	11810
57799	9120
117166	830
84326	4248
100287175	144
100130285	26
84331	590
100507146	86
197335	12692
100507167	1440
89941	22978
9028	530
10273	3362
339123	3016
84219	8094
146330	11900
100287301	210
79006	4300
65990	1408
124093	2102
84264	1118
64428	8000
10232	42
401827	2
724032	0
113000	3860
63922	12236
51764	178
388199	4
64788	11140
30812	8056
146336	0
6755	0
390664	18
100128785	38
8912	25802
25823	44
64499	1
7177	5
23430	4
7329	17664
8938	3324
115939	4570
84572	7010
64718	8882
283951	1310
645811	826
1186	15738
390667	14
9894	12942
9742	17360
79652	436
100507235	30
57585	16606
90861	20650
23162	48900
100423012	4
4832	5494
65993	5298
197342	1688
90864	19626
10101	7610
3483	54
3029	5218
81889	3796
254528	94
64735	0
64711	0
51734	1578
6123	4
4716	6824
6187	80698
574042	216
26784	296
735301	106
677844	32
146310	46
10607	6674
124056	686
2671	7142
9143	4310
90850	12134
283869	8
9351	2452
4913	2430
7249	44462
5310	95066
100188847	0
100287400	156
25837	4740
100507303	896
26788	70
84231	22246
57524	7304
64223	6214
283870	2388
283871	5952
1877	9998
1775	1026
1632	3410
10921	33058
100126328	42
21	26896
650655	228
899	6856
80178	2186
4917	362
57465	8782
527	14236
